isolabel_ext,synonym
BR-PR-Marilena,br-4115002
BR-PR-Marilena,br;pr;marilena
BR-PR-Marilena,br;parana;marilena
BR-PR-Marilena,br-pr-mln
BR-PR-Marilena,co-p-mln
BR-PR-Marilena,br-marilena
BR-PR-Marilena,br;pr;mln
BR-PR-Mariluz,br;pr;mariluz
BR-PR-Mariluz,br;parana;mariluz
BR-PR-Mariluz,co-p-mlz
BR-PR-Mariluz,br-pr-mlz
BR-PR-Mariluz,br;pr;mlz
BR-PR-Mariluz,br-mariluz
BR-PR-Mariluz,br-4115101
BR-PR-Maringa,br-maringa
BR-PR-Maringa,co-p-mga
BR-PR-Maringa,br;parana;maringa
BR-PR-Maringa,br-pr-mga
BR-PR-Maringa,br;pr;maringa
BR-PR-Maringa,co-p-maringa
BR-PR-Maringa,br-4115200
BR-PR-Maringa,br;pr;mga
BR-PR-Mariopolis,br-4115309
BR-PR-Mariopolis,co-p-map
BR-PR-Mariopolis,br;pr;map
BR-PR-Mariopolis,br;pr;mariopolis
BR-PR-Mariopolis,br-mariopolis
BR-PR-Mariopolis,br;parana;mariopolis
BR-PR-Mariopolis,br-pr-map
BR-PR-Maripa,br-maripa
BR-PR-Maripa,br-4115358
BR-PR-Maripa,br-pr-mwr
BR-PR-Maripa,br;pr;mwr
BR-PR-Maripa,br;parana;maripa
BR-PR-Maripa,br;pr;maripa
BR-PR-Maripa,co-p-mwr
BR-PR-Marmeleiro,br-4115408
BR-PR-Marmeleiro,br;pr;marmeleiro
BR-PR-Marmeleiro,br;pr;mle
BR-PR-Marmeleiro,br-pr-mle
BR-PR-Marmeleiro,br-marmeleiro
BR-PR-Marmeleiro,co-p-mle
BR-PR-Marmeleiro,br;parana;marmeleiro
BR-PR-Marquinho,br-4115457
BR-PR-Marquinho,br-marquinho
BR-PR-Marquinho,br;parana;marquinho
BR-PR-Marquinho,br;pr;marquinho
BR-PR-Marumbi,co-p-mrb
BR-PR-Marumbi,br-pr-mrb
BR-PR-Marumbi,br-4115507
BR-PR-Marumbi,br;parana;marumbi
BR-PR-Marumbi,br;pr;marumbi
BR-PR-Marumbi,br;pr;mrb
BR-PR-Marumbi,br-marumbi
BR-PR-Matelandia,br-matelandia
BR-PR-Matelandia,br;pr;mtd
BR-PR-Matelandia,br;pr;matelandia
BR-PR-Matelandia,br-4115606
BR-PR-Matelandia,co-p-mtd
BR-PR-Matelandia,br-pr-mtd
BR-PR-Matelandia,br;parana;matelandia
BR-PR-Matinhos,br-matinhos
BR-PR-Matinhos,co-p-mos
BR-PR-Matinhos,br-4115705
BR-PR-Matinhos,br;pr;matinhos
BR-PR-Matinhos,br;parana;matinhos
BR-PR-Matinhos,br-pr-mos
BR-PR-Matinhos,br;pr;mos
BR-PR-MatoRico,br-4115739
BR-PR-MatoRico,br;pr;mato.rico
BR-PR-MatoRico,br;parana;mato.rico
BR-PR-MatoRico,br-matorico
BR-PR-MauaSerra,br;pr;maua.serra
BR-PR-MauaSerra,br;pr;mqs
BR-PR-MauaSerra,br-pr-mqs
BR-PR-MauaSerra,br-mauaserra
BR-PR-MauaSerra,co-p-mqs
BR-PR-MauaSerra,br-4115754
BR-PR-MauaSerra,br;parana;maua.serra
BR-PR-Medianeira,br-4115804
BR-PR-Medianeira,br-pr-mdn
BR-PR-Medianeira,br;pr;mdn
BR-PR-Medianeira,co-p-mdn
BR-PR-Medianeira,br;pr;medianeira
BR-PR-Medianeira,br-medianeira
BR-PR-Medianeira,br;parana;medianeira
BR-PR-Mercedes,br;pr;mercedes
BR-PR-Mercedes,br-4115853
BR-PR-Mercedes,br;pr;mck
BR-PR-Mercedes,br-pr-mck
BR-PR-Mercedes,co-p-mck
BR-PR-Mercedes,br-mercedes
BR-PR-Mercedes,br;parana;mercedes
BR-PR-Mirador,co-p-myr
BR-PR-Mirador,br;pr;mirador
BR-PR-Mirador,br-4115903
BR-PR-Mirador,br;parana;mirador
BR-PR-Mirador,br;pr;myr
BR-PR-Mirador,br-pr-myr
BR-PR-Miraselva,br-4116000
BR-PR-Miraselva,br;parana;miraselva
BR-PR-Miraselva,br;pr;miv
BR-PR-Miraselva,co-p-miv
BR-PR-Miraselva,br;pr;miraselva
BR-PR-Miraselva,br-pr-miv
BR-PR-Miraselva,br-miraselva
BR-PR-Missal,br;parana;missal
BR-PR-Missal,br-pr-mlw
BR-PR-Missal,br;pr;missal
BR-PR-Missal,co-p-mlw
BR-PR-Missal,br;pr;mlw
BR-PR-Missal,br-4116059
BR-PR-Missal,br-missal
BR-PR-MoreiraSales,br-4116109
BR-PR-MoreiraSales,br;parana;moreira.sales
BR-PR-MoreiraSales,co-p-msl
BR-PR-MoreiraSales,br;pr;moreira.sales
BR-PR-MoreiraSales,br;pr;msl
BR-PR-MoreiraSales,br-moreirasales
BR-PR-MoreiraSales,br-pr-msl
BR-PR-Morretes,co-p-mes
BR-PR-Morretes,br;pr;morretes
BR-PR-Morretes,br-morretes
BR-PR-Morretes,br-pr-mes
BR-PR-Morretes,br-4116208
BR-PR-Morretes,br;parana;morretes
BR-PR-Morretes,br;pr;mes
BR-PR-MunhozMelo,br;pr;mhz
BR-PR-MunhozMelo,br;parana;munhoz.melo
BR-PR-MunhozMelo,br;pr;munhoz.melo
BR-PR-MunhozMelo,br-munhozmelo
BR-PR-MunhozMelo,br-pr-mhz
BR-PR-MunhozMelo,co-p-mhz
BR-PR-MunhozMelo,br-4116307
BR-PR-NossaSenhoraGracas,br-pr-nsg
BR-PR-NossaSenhoraGracas,br-nossasenhoragracas
BR-PR-NossaSenhoraGracas,co-p-nsg
BR-PR-NossaSenhoraGracas,br;pr;nsg
BR-PR-NossaSenhoraGracas,br;pr;nossa.senhora.gracas
BR-PR-NossaSenhoraGracas,br;parana;nossa.senhora.gracas
BR-PR-NossaSenhoraGracas,br-4116406
BR-PR-NovaAliancaIvai,co-p-niv
BR-PR-NovaAliancaIvai,br;pr;nova.alianca.ivai
BR-PR-NovaAliancaIvai,br;pr;niv
BR-PR-NovaAliancaIvai,br-4116505
BR-PR-NovaAliancaIvai,br-novaaliancaivai
BR-PR-NovaAliancaIvai,br-pr-niv
BR-PR-NovaAliancaIvai,br;parana;nova.alianca.ivai
BR-PR-NovaAmericaColina,br;parana;nova.america.colina
BR-PR-NovaAmericaColina,br;pr;nmd
BR-PR-NovaAmericaColina,br;pr;nova.america.colina
BR-PR-NovaAmericaColina,co-p-nmd
BR-PR-NovaAmericaColina,br-pr-nmd
BR-PR-NovaAmericaColina,br-4116604
BR-PR-NovaAmericaColina,br-novaamericacolina
BR-PR-NovaAurora,co-p-naa
BR-PR-NovaAurora,br-pr-naa
BR-PR-NovaAurora,br;parana;nova.aurora
BR-PR-NovaAurora,br;pr;naa
BR-PR-NovaAurora,br;pr;nova.aurora
BR-PR-NovaAurora,br-4116703
BR-PR-NovaCantu,br;pr;nvu
BR-PR-NovaCantu,br-novacantu
BR-PR-NovaCantu,co-p-nvu
BR-PR-NovaCantu,br;pr;nova.cantu
BR-PR-NovaCantu,br;parana;nova.cantu
BR-PR-NovaCantu,br-pr-nvu
BR-PR-NovaCantu,br-4116802
BR-PR-NovaEsperanca,br-pr-nea
BR-PR-NovaEsperanca,br-4116901
BR-PR-NovaEsperanca,co-p-nea
BR-PR-NovaEsperanca,br-novaesperanca
BR-PR-NovaEsperanca,br;parana;nova.esperanca
BR-PR-NovaEsperanca,br;pr;nova.esperanca
BR-PR-NovaEsperanca,br;pr;nea
BR-PR-NovaEsperancaSudoeste,br;pr;ned
BR-PR-NovaEsperancaSudoeste,br;parana;nova.esperanca.sudoeste
BR-PR-NovaEsperancaSudoeste,br-novaesperancasudoeste
BR-PR-NovaEsperancaSudoeste,br-4116950
BR-PR-NovaEsperancaSudoeste,br-pr-ned
BR-PR-NovaEsperancaSudoeste,br;pr;nova.esperanca.sudoeste
BR-PR-NovaEsperancaSudoeste,co-p-ned
BR-PR-NovaFatima,br-4117008
BR-PR-NovaFatima,br;parana;nova.fatima
BR-PR-NovaFatima,br-pr-nfa
BR-PR-NovaFatima,co-p-nfa
BR-PR-NovaFatima,br;pr;nova.fatima
BR-PR-NovaFatima,br;pr;nfa
BR-PR-NovaLaranjeiras,co-p-nlj
BR-PR-NovaLaranjeiras,br;pr;nlj
BR-PR-NovaLaranjeiras,br-novalaranjeiras
BR-PR-NovaLaranjeiras,br;pr;nova.laranjeiras
BR-PR-NovaLaranjeiras,br-pr-nlj
BR-PR-NovaLaranjeiras,br-4117057
BR-PR-NovaLaranjeiras,br;parana;nova.laranjeiras
BR-PR-NovaLondrina,br-novalondrina
BR-PR-NovaLondrina,br;pr;nld
BR-PR-NovaLondrina,br;pr;nova.londrina
BR-PR-NovaLondrina,br-4117107
BR-PR-NovaLondrina,br-pr-nld
BR-PR-NovaLondrina,br;parana;nova.londrina
BR-PR-NovaLondrina,co-p-nld
BR-PR-NovaOlimpia,br;pr;nlm
BR-PR-NovaOlimpia,co-p-nlm
BR-PR-NovaOlimpia,br-4117206
BR-PR-NovaOlimpia,br-pr-nlm
BR-PR-NovaOlimpia,br;parana;nova.olimpia
BR-PR-NovaOlimpia,br;pr;nova.olimpia
BR-PR-NovaPrataIguacu,br-novaprataiguacu
BR-PR-NovaPrataIguacu,br;parana;nova.prata.iguacu
BR-PR-NovaPrataIguacu,co-p-npi
BR-PR-NovaPrataIguacu,br-4117255
BR-PR-NovaPrataIguacu,br;pr;npi
BR-PR-NovaPrataIguacu,br-pr-npi
BR-PR-NovaPrataIguacu,br;pr;nova.prata.iguacu
BR-PR-NovaSantaBarbara,br;pr;nsb
BR-PR-NovaSantaBarbara,br-novasantabarbara
BR-PR-NovaSantaBarbara,br-pr-nsb
BR-PR-NovaSantaBarbara,br;parana;nova.santa.barbara
BR-PR-NovaSantaBarbara,br-4117214
BR-PR-NovaSantaBarbara,co-p-nsb
BR-PR-NovaSantaBarbara,br;pr;nova.santa.barbara
BR-PR-NovaSantaRosa,br;pr;nova.santa.rosa
BR-PR-NovaSantaRosa,br;pr;nsr
BR-PR-NovaSantaRosa,br;parana;nova.santa.rosa
BR-PR-NovaSantaRosa,co-p-nsr
BR-PR-NovaSantaRosa,br-4117222
BR-PR-NovaSantaRosa,br-pr-nsr
BR-PR-NovaSantaRosa,br-novasantarosa
BR-PR-NovaTebas,br-novatebas
BR-PR-NovaTebas,co-p-nts
BR-PR-NovaTebas,br;pr;nova.tebas
BR-PR-NovaTebas,br-pr-nts
BR-PR-NovaTebas,br;pr;nts
BR-PR-NovaTebas,br-4117271
BR-PR-NovaTebas,br;parana;nova.tebas
BR-PR-NovoItacolomi,br-4117297
BR-PR-NovoItacolomi,co-p-nit
BR-PR-NovoItacolomi,br;parana;novo.itacolomi
BR-PR-NovoItacolomi,br;pr;nit
BR-PR-NovoItacolomi,br;pr;novo.itacolomi
BR-PR-NovoItacolomi,br-novoitacolomi
BR-PR-NovoItacolomi,br-pr-nit
BR-PR-Ortigueira,br;pr;ortigueira
BR-PR-Ortigueira,br-ortigueira
BR-PR-Ortigueira,br-4117305
BR-PR-Ortigueira,br-pr-org
BR-PR-Ortigueira,br;pr;org
BR-PR-Ortigueira,br;parana;ortigueira
BR-PR-Ortigueira,co-p-org
BR-PR-Ourizona,br;pr;ourizona
BR-PR-Ourizona,br-ourizona
BR-PR-Ourizona,br;parana;ourizona
BR-PR-Ourizona,co-p-ouz
BR-PR-Ourizona,br-pr-ouz
BR-PR-Ourizona,br;pr;ouz
BR-PR-Ourizona,br-4117404
BR-PR-OuroVerdeOeste,br;pr;ouro.verde.oeste
BR-PR-OuroVerdeOeste,br;parana;ouro.verde.oeste
BR-PR-OuroVerdeOeste,br-4117453
BR-PR-OuroVerdeOeste,br;pr;ovo
BR-PR-OuroVerdeOeste,co-p-ovo
BR-PR-OuroVerdeOeste,br-ouroverdeoeste
BR-PR-OuroVerdeOeste,br-pr-ovo
BR-PR-Paicandu,br-4117503
BR-PR-Paicandu,co-p-pnu
BR-PR-Paicandu,br;pr;paicandu
BR-PR-Paicandu,br-pr-pnu
BR-PR-Paicandu,br;parana;paicandu
BR-PR-Paicandu,br;pr;pnu
BR-PR-Paicandu,br-paicandu
BR-PR-Palmas,br;pr;palmas
BR-PR-Palmas,co-p-plm
BR-PR-Palmas,br-pr-plm
BR-PR-Palmas,br-4117602
BR-PR-Palmas,br;pr;plm
BR-PR-Palmas,br;parana;palmas
BR-PR-Palmeira,br-4117701
BR-PR-Palmeira,co-p-pei
BR-PR-Palmeira,br;pr;palmeira
BR-PR-Palmeira,br;pr;pei
BR-PR-Palmeira,br;parana;palmeira
BR-PR-Palmeira,br-pr-pei
BR-PR-Palmital,br;parana;palmital
BR-PR-Palmital,br;pr;pml
BR-PR-Palmital,co-p-pml
BR-PR-Palmital,br-4117800
BR-PR-Palmital,br-pr-pml
BR-PR-Palmital,br;pr;palmital
BR-PR-Palotina,br-palotina
BR-PR-Palotina,br;parana;palotina
BR-PR-Palotina,br;pr;palotina
BR-PR-Palotina,br-pr-pot
BR-PR-Palotina,br-4117909
BR-PR-Palotina,br;pr;pot
BR-PR-ParaisoNorte,br;pr;pio
BR-PR-ParaisoNorte,br;parana;paraiso.norte
BR-PR-ParaisoNorte,co-p-pio
BR-PR-ParaisoNorte,br;pr;paraiso.norte
BR-PR-ParaisoNorte,br-pr-pio
BR-PR-ParaisoNorte,br-paraisonorte
BR-PR-ParaisoNorte,br-4118006
BR-PR-Paranacity,br-pr-piy
BR-PR-Paranacity,br;pr;piy
BR-PR-Paranacity,br-paranacity
BR-PR-Paranacity,co-p-piy
BR-PR-Paranacity,br;parana;paranacity
BR-PR-Paranacity,br;pr;paranacity
BR-PR-Paranacity,br-4118105
BR-PR-Paranagua,br;parana;paranagua
BR-PR-Paranagua,br-paranagua
BR-PR-Paranagua,br;pr;paranagua
BR-PR-Paranagua,br-4118204
BR-PR-Paranagua,co-p-png
BR-PR-Paranagua,br-pr-png
BR-PR-Paranagua,br;pr;png
BR-PR-Paranapoema,br-pr-ppx
BR-PR-Paranapoema,br;parana;paranapoema
BR-PR-Paranapoema,br;pr;paranapoema
BR-PR-Paranapoema,br-4118303
BR-PR-Paranapoema,br;pr;ppx
BR-PR-Paranapoema,co-p-ppx
BR-PR-Paranapoema,br-paranapoema
BR-PR-Paranavai,br;pr;pva
BR-PR-Paranavai,br;pr;paranavai
BR-PR-Paranavai,co-p-pva
BR-PR-Paranavai,br-paranavai
BR-PR-Paranavai,br-pr-pva
BR-PR-Paranavai,br-4118402
BR-PR-Paranavai,br;parana;paranavai
BR-PR-PatoBragado,br;pr;pbx
BR-PR-PatoBragado,br;parana;pato.bragado
BR-PR-PatoBragado,br-patobragado
BR-PR-PatoBragado,br-pr-pbx
BR-PR-PatoBragado,br;pr;pato.bragado
BR-PR-PatoBragado,br-4118451
BR-PR-PatoBragado,co-p-pbx
BR-PR-PatoBranco,co-p-pbc
BR-PR-PatoBranco,br;pr;pbc
BR-PR-PatoBranco,br;parana;pato.branco
BR-PR-PatoBranco,br-patobranco
BR-PR-PatoBranco,br;pr;pato.branco
BR-PR-PatoBranco,br-4118501
BR-PR-PatoBranco,br-pr-pbc
BR-PR-PaulaFreitas,br-pr-puf
BR-PR-PaulaFreitas,co-p-puf
BR-PR-PaulaFreitas,br;pr;paula.freitas
BR-PR-PaulaFreitas,br-paulafreitas
BR-PR-PaulaFreitas,br;parana;paula.freitas
BR-PR-PaulaFreitas,br-4118600
BR-PR-PaulaFreitas,br;pr;puf
BR-PR-PauloFrontin,br;pr;plf
BR-PR-PauloFrontin,br;parana;paulo.frontin
BR-PR-PauloFrontin,br-pr-plf
BR-PR-PauloFrontin,br;pr;paulo.frontin
BR-PR-PauloFrontin,br-paulofrontin
BR-PR-PauloFrontin,co-p-plf
BR-PR-PauloFrontin,br-4118709
BR-PR-Peabiru,br-pr-pbr
BR-PR-Peabiru,br-4118808
BR-PR-Peabiru,br;pr;pbr
BR-PR-Peabiru,br;parana;peabiru
BR-PR-Peabiru,co-p-pbr
BR-PR-Peabiru,br-peabiru
BR-PR-Peabiru,br;pr;peabiru
BR-PR-Perobal,br;pr;perobal
BR-PR-Perobal,br;parana;perobal
BR-PR-Perobal,br-perobal
BR-PR-Perobal,br-4118857
BR-PR-Perola,br;pr;perola
BR-PR-Perola,br-perola
BR-PR-Perola,br-pr-pra
BR-PR-Perola,br;pr;pra
BR-PR-Perola,br-4118907
BR-PR-Perola,co-p-pra
BR-PR-Perola,br;parana;perola
BR-PR-PerolaOeste,br-perolaoeste
BR-PR-PerolaOeste,br;pr;perola.oeste
BR-PR-PerolaOeste,br;parana;perola.oeste
BR-PR-PerolaOeste,br-4119004
BR-PR-Pien,br;pr;pye
BR-PR-Pien,br-4119103
BR-PR-Pien,br-pien
BR-PR-Pien,co-p-pye
BR-PR-Pien,br-pr-pye
BR-PR-Pien,br;parana;pien
BR-PR-Pien,br;pr;pien
BR-PR-Pinhais,br;pr;pinhais
BR-PR-Pinhais,br-pinhais
BR-PR-Pinhais,br;parana;pinhais
BR-PR-Pinhais,br-4119152
BR-PR-PinhalSaoBento,br-pr-pbt
BR-PR-PinhalSaoBento,br;pr;pinhal.sao.bento
BR-PR-PinhalSaoBento,br;pr;pbt
BR-PR-PinhalSaoBento,co-p-pbt
BR-PR-PinhalSaoBento,br-4119251
BR-PR-PinhalSaoBento,br;parana;pinhal.sao.bento
BR-PR-PinhalSaoBento,br-pinhalsaobento
BR-PR-Pinhalao,br-4119202
BR-PR-Pinhalao,co-p-phl
BR-PR-Pinhalao,br;parana;pinhalao
BR-PR-Pinhalao,br;pr;pinhalao
BR-PR-Pinhalao,br;pr;phl
BR-PR-Pinhalao,br-pinhalao
BR-PR-Pinhalao,br-pr-phl
BR-PR-Pinhao,br;pr;pinhao
BR-PR-Pinhao,br-4119301
BR-PR-Pinhao,co-p-pho
BR-PR-Pinhao,br;pr;pho
BR-PR-Pinhao,br;parana;pinhao
BR-PR-Pinhao,br-pr-pho
BR-PR-PiraiSul,br-4119400
BR-PR-PiraiSul,br-piraisul
BR-PR-PiraiSul,co-p-pis
BR-PR-PiraiSul,br;pr;pis
BR-PR-PiraiSul,br-pr-pis
BR-PR-PiraiSul,br;parana;pirai.sul
BR-PR-PiraiSul,br;pr;pirai.sul
BR-PR-Piraquara,co-p-pqa
BR-PR-Piraquara,br;pr;pqa
BR-PR-Piraquara,br-pr-pqa
BR-PR-Piraquara,br-piraquara
BR-PR-Piraquara,br;parana;piraquara
BR-PR-Piraquara,br-4119509
BR-PR-Piraquara,br;pr;piraquara
BR-PR-Pitanga,br-4119608
BR-PR-Pitanga,br-pitanga
BR-PR-Pitanga,br;parana;pitanga
BR-PR-Pitanga,br-pr-pig
BR-PR-Pitanga,br;pr;pig
BR-PR-Pitanga,co-p-pig
BR-PR-Pitanga,br;pr;pitanga
BR-PR-Pitangueiras,br;pr;pitangueiras
BR-PR-Pitangueiras,br-4119657
BR-PR-Pitangueiras,br;parana;pitangueiras
BR-PR-PlanaltinaParana,br;pr;planaltina.parana
BR-PR-PlanaltinaParana,br;parana;planaltina.parana
BR-PR-PlanaltinaParana,br;pr;pld
BR-PR-PlanaltinaParana,br-planaltinaparana
BR-PR-PlanaltinaParana,br-pr-pld
BR-PR-PlanaltinaParana,co-p-pld
BR-PR-PlanaltinaParana,br-4119707
BR-PR-Planalto,br;pr;pnt
BR-PR-Planalto,co-p-pnt
BR-PR-Planalto,br;pr;planalto
BR-PR-Planalto,br-pr-pnt
BR-PR-Planalto,br;parana;planalto
BR-PR-Planalto,br-4119806
BR-PR-PontaGrossa,br-pr-pgo
BR-PR-PontaGrossa,co-p-pgo
BR-PR-PontaGrossa,br;parana;ponta.grossa
BR-PR-PontaGrossa,br;pr;ponta.grossa
BR-PR-PontaGrossa,br-4119905
BR-PR-PontaGrossa,br-pontagrossa
BR-PR-PontaGrossa,br;pr;pgo
BR-PR-PontalParana,br;pr;pontal.parana
BR-PR-PontalParana,br-4119954
BR-PR-PontalParana,br-pontalparana
BR-PR-PontalParana,br;parana;pontal.parana
BR-PR-Porecatu,br-4120002
BR-PR-Porecatu,br-pr-pru
BR-PR-Porecatu,br-porecatu
BR-PR-Porecatu,br;pr;porecatu
BR-PR-Porecatu,br;pr;pru
BR-PR-Porecatu,co-p-pru
BR-PR-Porecatu,br;parana;porecatu
BR-PR-PortoAmazonas,br-portoamazonas
BR-PR-PortoAmazonas,br;parana;porto.amazonas
BR-PR-PortoAmazonas,br;pr;porto.amazonas
BR-PR-PortoAmazonas,br-pr-pzs
BR-PR-PortoAmazonas,co-p-pzs
BR-PR-PortoAmazonas,br-4120101
BR-PR-PortoAmazonas,br;pr;pzs
BR-PR-PortoBarreiro,br-portobarreiro
BR-PR-PortoBarreiro,br-4120150
BR-PR-PortoBarreiro,br;parana;porto.barreiro
BR-PR-PortoBarreiro,br;pr;porto.barreiro
BR-PR-PortoRico,br-4120200
BR-PR-PortoRico,br-pr-pry
BR-PR-PortoRico,br-portorico
BR-PR-PortoRico,br;pr;pry
BR-PR-PortoRico,br;pr;porto.rico
BR-PR-PortoRico,br;parana;porto.rico
BR-PR-PortoRico,co-p-pry
BR-PR-PortoVitoria,co-p-prv
BR-PR-PortoVitoria,br-pr-prv
BR-PR-PortoVitoria,br;parana;porto.vitoria
BR-PR-PortoVitoria,br;pr;porto.vitoria
BR-PR-PortoVitoria,br-portovitoria
BR-PR-PortoVitoria,br-4120309
BR-PR-PortoVitoria,br;pr;prv
BR-PR-PradoFerreira,br;parana;prado.ferreira
BR-PR-PradoFerreira,br-4120333
BR-PR-PradoFerreira,co-p-pfi
BR-PR-PradoFerreira,br-pradoferreira
BR-PR-PradoFerreira,br-pr-pfi
BR-PR-PradoFerreira,br;pr;prado.ferreira
BR-PR-PradoFerreira,br;pr;pfi
BR-PR-Pranchita,br-4120358
BR-PR-Pranchita,br;pr;pranchita
BR-PR-Pranchita,br;parana;pranchita
BR-PR-Pranchita,br;pr;pha
BR-PR-Pranchita,co-p-pha
BR-PR-Pranchita,br-pranchita
BR-PR-Pranchita,br-pr-pha
BR-PR-PresidenteCasteloBranco,br-presidentecastelobranco
BR-PR-PresidenteCasteloBranco,br;pr;presidente.castelo.branco
BR-PR-PresidenteCasteloBranco,br;parana;presidente.castelo.branco
BR-PR-PresidenteCasteloBranco,co-p-plb
BR-PR-PresidenteCasteloBranco,br;pr;plb
BR-PR-PresidenteCasteloBranco,br-4120408
BR-PR-PresidenteCasteloBranco,br-pr-plb
BR-PR-PrimeiroMaio,br-pr-pom
BR-PR-PrimeiroMaio,br-primeiromaio
BR-PR-PrimeiroMaio,co-p-pom
BR-PR-PrimeiroMaio,br-4120507
BR-PR-PrimeiroMaio,br;pr;pom
BR-PR-PrimeiroMaio,br;pr;primeiro.maio
BR-PR-PrimeiroMaio,br;parana;primeiro.maio
BR-PR-Prudentopolis,br;parana;prudentopolis
BR-PR-Prudentopolis,co-p-pdt
BR-PR-Prudentopolis,br;pr;prudentopolis
BR-PR-Prudentopolis,br;pr;pdt
BR-PR-Prudentopolis,br-prudentopolis
BR-PR-Prudentopolis,br-pr-pdt
BR-PR-Prudentopolis,br-4120606
BR-PR-QuartoCentenario,br;pr;quarto.centenario
BR-PR-QuartoCentenario,br-4120655
BR-PR-QuartoCentenario,br-quartocentenario
BR-PR-QuartoCentenario,br;parana;quarto.centenario
BR-PR-Quatigua,br-4120705
BR-PR-Quatigua,br-pr-qtg
BR-PR-Quatigua,br;parana;quatigua
BR-PR-Quatigua,co-p-qtg
BR-PR-Quatigua,br;pr;quatigua
BR-PR-Quatigua,br-quatigua
BR-PR-Quatigua,br;pr;qtg
BR-PR-QuatroBarras,co-p-qbs
BR-PR-QuatroBarras,br;pr;quatro.barras
BR-PR-QuatroBarras,br-4120804
BR-PR-QuatroBarras,br-pr-qbs
BR-PR-QuatroBarras,br-quatrobarras
BR-PR-QuatroBarras,br;parana;quatro.barras
BR-PR-QuatroBarras,br;pr;qbs
BR-PR-QuatroPontes,br;pr;qtp
BR-PR-QuatroPontes,br-quatropontes
BR-PR-QuatroPontes,br;parana;quatro.pontes
BR-PR-QuatroPontes,br-4120853
BR-PR-QuatroPontes,co-p-qtp
BR-PR-QuatroPontes,br-pr-qtp
BR-PR-QuatroPontes,br;pr;quatro.pontes
BR-PR-QuedasIguacu,br;pr;quedas.iguacu
BR-PR-QuedasIguacu,br-4120903
BR-PR-QuedasIguacu,br;pr;qig
BR-PR-QuedasIguacu,br;parana;quedas.iguacu
BR-PR-QuedasIguacu,br-pr-qig
BR-PR-QuedasIguacu,co-p-qig
BR-PR-QuedasIguacu,br-quedasiguacu
BR-PR-QuerenciaNorte,br;pr;querencia.norte
BR-PR-QuerenciaNorte,co-p-qne
BR-PR-QuerenciaNorte,br;parana;querencia.norte
BR-PR-QuerenciaNorte,br-4121000
BR-PR-QuerenciaNorte,br-querencianorte
BR-PR-QuerenciaNorte,br-pr-qne
BR-PR-QuerenciaNorte,br;pr;qne
BR-PR-QuintaSol,br-quintasol
BR-PR-QuintaSol,co-p-qnl
BR-PR-QuintaSol,br;pr;qnl
BR-PR-QuintaSol,br;parana;quinta.sol
BR-PR-QuintaSol,br;pr;quinta.sol
BR-PR-QuintaSol,br-pr-qnl
BR-PR-QuintaSol,br-4121109
BR-PR-Quitandinha,co-p-qdn
BR-PR-Quitandinha,br;pr;quitandinha
BR-PR-Quitandinha,br-quitandinha
BR-PR-Quitandinha,br-4121208
BR-PR-Quitandinha,br-pr-qdn
BR-PR-Quitandinha,br;parana;quitandinha
BR-PR-Quitandinha,br;pr;qdn
BR-PR-Ramilandia,br-4121257
BR-PR-Ramilandia,br;pr;ramilandia
BR-PR-Ramilandia,br;parana;ramilandia
BR-PR-Ramilandia,br-ramilandia
BR-PR-RanchoAlegre,br;pr;rancho.alegre
BR-PR-RanchoAlegre,co-p-rhg
BR-PR-RanchoAlegre,br-ranchoalegre
BR-PR-RanchoAlegre,br;pr;rhg
BR-PR-RanchoAlegre,br-4121307
BR-PR-RanchoAlegre,br-pr-rhg
BR-PR-RanchoAlegre,br;parana;rancho.alegre
BR-PR-RanchoAlegreOeste,br-ranchoalegreoeste
BR-PR-RanchoAlegreOeste,br;parana;rancho.alegre.oeste
BR-PR-RanchoAlegreOeste,br-4121356
BR-PR-RanchoAlegreOeste,br;pr;rancho.alegre.oeste
BR-PR-Realeza,br-realeza
BR-PR-Realeza,co-p-rlz
BR-PR-Realeza,br;parana;realeza
BR-PR-Realeza,br;pr;rlz
BR-PR-Realeza,br-pr-rlz
BR-PR-Realeza,br;pr;realeza
BR-PR-Realeza,br-4121406
BR-PR-Reboucas,br;pr;reboucas
BR-PR-Reboucas,br;pr;reb
BR-PR-Reboucas,co-p-reb
BR-PR-Reboucas,br-pr-reb
BR-PR-Reboucas,br-reboucas
BR-PR-Reboucas,br;parana;reboucas
BR-PR-Reboucas,br-4121505
BR-PR-Renascenca,br-renascenca
BR-PR-Renascenca,br;pr;rnn
BR-PR-Renascenca,co-p-rnn
BR-PR-Renascenca,br;pr;renascenca
BR-PR-Renascenca,br-4121604
BR-PR-Renascenca,br-pr-rnn
BR-PR-Renascenca,br;parana;renascenca
BR-PR-Reserva,br-pr-rrv
BR-PR-Reserva,br;pr;reserva
BR-PR-Reserva,br;pr;rrv
BR-PR-Reserva,br-reserva
BR-PR-Reserva,br;parana;reserva
BR-PR-Reserva,br-4121703
BR-PR-Reserva,co-p-rrv
BR-PR-ReservaIguacu,br-4121752
BR-PR-ReservaIguacu,br;parana;reserva.iguacu
BR-PR-ReservaIguacu,br;pr;reserva.iguacu
BR-PR-ReservaIguacu,br-reservaiguacu
BR-PR-RibeiraoClaro,br;pr;ribeirao.claro
BR-PR-RibeiraoClaro,co-p-rbc
