isolabel_ext,status,cover,overlay
BR-PR-FozIguacu,0,d89v d8bm d8cr d8eh,
BR-PR-FozJordao,0,d99ck d99cn d99cp d99cy d99cz d99dj d99dk d99dp d99ds d99dt d99dy d99dz d99fj d99fn d9c8s d9c8t,
BR-PR-FranciscoAlves,0,da65y da67n da67p da67y da67z da70t da70y da72j da72k da72n da72p da72s da72t da72y da72z da78n,
BR-PR-FranciscoBeltrao,0,d87v d8dm d92r d98h d98m,
BR-PR-GeneralCarneiro,0,d94v d96m d96v d97h d97r,
BR-PR-GodoyMoreira,0,db35y db35z db60k db60s db60t db60y db60z db62j db62k db62n db62p db62z db63k,
BR-PR-Goioere,0,db20k db20p db20s db20t db20y db20z db21j db21k db21n db21p db21s db21t db21y db21z db22j db22n db22p db23j db23k db23n db23p db23s db23z db24k db24s db24t db26j db26k db26n db26p,
BR-PR-Goioxim,0,d9bm d9bv d9eh d9er,
BR-PR-GrandesRios,0,db4ft db64n db64p db64y db64z db65j db65k db65n db65p db65s db65t db65y db65z db66n db66p db67j db67k db67n db70k db70s db70t,
BR-PR-Guaira,0,da4r da4v da6h da6m da6v,
BR-PR-Guairaca,0,dba4y dba5k dba5p dba5s dba5t dba5y dba5z dba6j dba6k dba6n dba6p dba6y dba6z dba7j dba7k dba7n dba7p dba7s dba7t dba7z dbacn dbb0s dbb0t dbb2j dbb2k dbb2s,
BR-PR-Guamiranga,0,d9f6y d9f7k d9f7p d9f7s d9f7t d9f7y d9f7z d9fcj d9fck d9fcn d9fcp d9fcy d9fcz d9fdj d9fdk d9fdn d9fds,
BR-PR-Guapirama,0,de85y de87n de87p de87s de87t de87y de87z de90t de92j de92k de92n de92p de92s de92t de92z,
BR-PR-Guaporema,0,db8ck db8cn db8cp db8cs db8ct db8cy db8cz db8dj db8dk db8ds db8dt,
BR-PR-Guaraci,0,dbe1p dbe1s dbe1t dbe1y dbe1z dbe3n dbe3p dbe4s dbe4t dbe4y dbe4z dbe6j dbe6k dbe6n dbe6p,
BR-PR-Guaraniacu,0,d9ah d9am d9ar d9av db0h db0m,
BR-PR-Guarapuava,0,d9bm d9cr d9cv d9dr d9eh d9em d9er d9ev d9fh d9fr,
BR-PR-Guaraquecaba,0,dcdv dcfh dcfm dcfr dcfv ddah,
BR-PR-Guaratuba,0,dccm dccv dcdh dcdr,
BR-PR-HonorioSerpa,0,d939t d939y d93an d93ap d93as d93at d93ay d93az d93bj d93bk d93bn d93bp d93bs d93bt d93by d93bz d93ct d93ej d93ek d93ep d93es d93et d93ez d990n d991j d991n d991p d994j d994k,
BR-PR-Ibaiti,0,de2m de2r de2v de8h de8m,
BR-PR-Ibema,0,d9a3t d9a3y d9a9j d9a9k d9a9n d9a9p d9a9s d9a9z d9ack,
BR-PR-Ibipora,0,dbd9p dbd9y dbd9z dbdbj dbdbk dbdbn dbdbp dbdbz dbdck dbdcs dbdct dbdcz dbdej dbdek dbden dbdep dbdes dbdet dbdey dbdez,
BR-PR-Icaraima,0,dadh dadm dadr dadv,
BR-PR-Iguaracu,0,dbc8t dbc8y dbc8z dbc9t dbcaj dbcan dbcap dbcay dbcaz dbcbj dbcbk dbcbn dbcbp dbcbs,
BR-PR-Iguatu,0,db00y db01t db02n db02p db02z db03j db03k db03s db03t,
BR-PR-Imbau,0,db5dk db5dn db5dp db5ds db5dt db5dy db5dz db5en db5fj db5fk db5fn db5fp db5fy db5fz de08k de08s de08t de0aj de0ak de0an de0ap de0as,
BR-PR-Imbituva,0,d9fm d9fv dcah dcar,
BR-PR-InacioMartins,0,d9cv d9dh d9dr d9dv d9em d9fh,
BR-PR-Inaja,0,dbb6y dbbcj dbbck dbbcn dbbcp dbbcs dbbct dbbcy dbbcz dbbdk dbbds dbbej dbbek dbben dbbep,
BR-PR-Indianopolis,0,db85t db85y db87j db87k db87n db87p db87y db87z db8dn db92k db92s db92t,
BR-PR-Ipiranga,0,d9fv db5m dcah dcar dcav de0h,
BR-PR-Ipora,0,da6m da6v da7h da7m da7r da7v,
BR-PR-IracemaOeste,0,da5ds da5dt da5dy da5dz da5fj da5fk da5fn da5fp da5fs da5fz,
BR-PR-Irati,0,d9dr d9dv d9fh d9fm dc8r dcah,
BR-PR-Iretama,0,db1v db3m db4r db6h,
BR-PR-Itaguaje,0,dbbdy dbbdz dbbfn dbbfp dbbfy dbbfz dbe8j dbe8k dbe8p dbe8s dbe8t dbe8y dbe8z dbeaj dbeak dbeap dbeas dbeat dbeaz,
BR-PR-Itaipulandia,0,d8e2y d8e2z d8e3t d8e3y d8e6t d8e8n d8e8p d8e8y d8e8z d8e9j d8e9k d8e9n d8e9p d8e9s d8e9t d8e9z d8ean d8ecj d8eck,
BR-PR-Itambaraca,0,dea1n dea1p dea1s dea1t dea1y dea1z dea3j dea3n dea4j dea4k dea4s dea4t dea6j,
BR-PR-Itambe,0,db3fn db3fp db3ft db3fy db3fz db6ak db6as db6at db95j db95k db95n db95p db95z dbc0j dbc0k dbc0s,
BR-PR-ItapejaraOeste,0,d92ft d981y d981z d984n d984p d984s d984t d984y d984z d985j d985k d985s d985t d986j d986k d986n d986p d986s d986z d987j,
BR-PR-Itaperucu,0,dcb7p dcb7t dcb7y dcb7z dcbcp dcbcy dcbcz dcbdj dcbdk dcbdn dcbdp dcbds dcbdt dcbdy dcbdz dcben dcbep dcbfj dcbfk dcbfn dce2k dce2s dce2t dce2y dce2z,
BR-PR-ItaunaSul,0,dba9y dba9z dbacj dback dbacn dbacp dbacs dbact dbacy dbacz,
BR-PR-Ivai,0,d9fv db5m dcar,
BR-PR-Ivaipora,0,db4bp db4bs db4bt db4by db4bz db4ek db4es db4et db4ey db4ez db4fs db4ft db61j db61k db61n db61p db61z db64j db64k db64n db64p db64s db64y db64z db65j db65k db65s,
BR-PR-Ivate,0,dad5t dad6p dad6y dad6z dad7j dad7k dad7s dad7t dad7y dadcn dadcp dadct dadcy dadcz daddj daddk daddn daddp dadds daddt dadej dadek daden dadep dades dadfj dadfk,
BR-PR-Ivatuba,0,db94k db94p db94s db94y db94z db95s db95t db97j,
BR-PR-Jaboti,0,de2fp de2ft de2fy de2fz de3ak de3as de3at de3ay de85j de85n de90j,
BR-PR-Jacarezinho,0,de8v de9r debh,
BR-PR-Jaguapita,0,dbcep dbcet dbcey dbcez dbcfk dbcfs dbcft dbcfy dbcfz dbe1n dbe1p dbe1z dbe4j dbe4k dbe4n dbe4p dbe4s dbe4t dbe4y dbe4z dbe5j dbe5k dbe5n dbe5s dbe5t dbe6n dbe6p dbe7j,
BR-PR-Jaguariaiva,0,de1m de1r de1v de3h de3m,
BR-PR-JandaiaSul,0,db6by db6et dbc1k dbc1n dbc1p dbc1s dbc1y dbc1z dbc4j dbc4k dbc4s dbc4t dbc6j,
BR-PR-Janiopolis,0,db0ey db24n db24p db24y db24z db25t db26n db26p db26s db26t db26y db26z db27j db27k db27n db27p db27s db27t db2cj db2cn,
BR-PR-Japira,0,de2dy de2fj de2fk de2fn de2fp de2fs de2ft de2fy de2fz de3aj de85j de85k de85s de85t,
BR-PR-Japura,0,db92k db92p db92s db92t db92y db92z db93s db93t db98j db98n db98p db99j,
BR-PR-JardimAlegre,0,db4at db4ay db4bt db60j db60k db60n db60p db60s db60y db60z db61j db61k db61p db61s db61t db61y db61z db63j db63n db63p db64s db64t db64y db64z db66j db66n,
BR-PR-JardimOlinda,0,dbbfj dbbfk dbbfn dbbfp dbbfs dbbft dbbfy dbbfz dbeak dbeas,
BR-PR-Jataizinho,0,dbdcp dbdcs dbdct dbdcy dbdcz dbddk dbdds dbddt dbdej dbdek dbden dbdep dbdes dbdez,
BR-PR-Jesuitas,0,da5cp da5cy da5cz da5dk da5dp da5ds da5dt da5dz da5en da5ep da5ey da5ez da5fj da5fk da5fp da5fs da5ft da5fy da5fz da74n da75j,
BR-PR-JoaquimTavora,0,de90y de91s de91t de91y de92k de92n de92p de92s de92y de92z de93j de93k de93n de93p de93s de93t de93y de93z de98n de98p de98z de99j de99k de99s,
BR-PR-JundiaiSul,0,de84y de84z de85s de85t de85y de86n de86p de86y de86z de87j de87k de87n de87p de87s de87t de87y de87z de8cn de8dj,
BR-PR-Juranda,0,db0bn db0bp db0by db0bz db0cs db0ct db0cy db0cz db0ds db0dt db0ej db0ek db0en db0ep db0es db0et db0ey db0ez db0fj db0fk db0fs db0ft db0fy db0fz db25j db25n,
BR-PR-Jussara,0,db3ay db3az db3bt db90n db90p db90z db91j db91k db91p db91s db91t db91y db91z db93j db93n,
BR-PR-Kalore,0,db69k db69p db69s db69t db69y db69z db6bj db6bn db6bp db6cs db6ct db6cy db6ej db6ek db6en,
BR-PR-Lapa,0,dc8m dc8v dc9h dc9m dc9r dc9v,
BR-PR-Laranjal,0,d9av d9br db1h,
BR-PR-LaranjeirasSul,0,d99r d9bh d9bm d9br d9bv,
BR-PR-Leopolis,0,dbdfs dbdft dbdfy dbdfz dbf5j dbf5n dbf5p dbf5y dbf5z dbf7n de8at dea0j dea0k dea0n dea0p dea0s dea0t dea0y dea0z dea2j dea2k dea2n dea2p,
BR-PR-Lidianopolis,0,db61y db63n db63p db63y db63z db64t db66j db66k db66n db66p db66s db66t db66z db6cj,
BR-PR-Lindoeste,0,d8f1y d8f3n d8f3p d8f3y d8f3z d8f6j d8f6k d8f6n d8f6p d8f6s d8f6t d8f6y d8f6z d8f7k d8f7s d8f9n d8f9p d8fcj d8fck,
BR-PR-Loanda,0,dafm dbah dbam,
BR-PR-Lobato,0,dbb5n dbb5p dbb5y dbb5z dbb7k dbb7n dbb7p dbb7z dbe0j dbe0k dbe0p dbe0s dbe0t dbe0y dbe0z dbe2j dbe2k dbe2n,
BR-PR-Londrina,0,db7r db7v dbdh dbdm dbdr dbdv,
BR-PR-Luiziana,0,db1r db1v db3h db3m,
BR-PR-Lunardelli,0,db60y db61t db62n db62p db62z db63j db63k db63n db63p db63s db63t db63y db63z db66t db69n,
BR-PR-Lupionopolis,0,dbe9n dbe9p dbe9y dbe9z dbecj dbeck dbecs dbect dbeej,
BR-PR-Mallet,0,d9dh d9dm d9dv dc8h,
BR-PR-Mambore,0,db0v db1r db2m db3h,
BR-PR-Mandaguacu,0,db97t db9cp db9cz db9dj db9dk db9dn db9dp db9ds db9dt db9dy db9dz db9fj db9fn db9fp db9fz dbc8s dbc8t dbcaj dbcak dbcas,
BR-PR-Mandaguari,0,dbc1k dbc1s dbc1t dbc1y dbc1z dbc3j dbc3k dbc3n dbc3p dbc3s dbc3t dbc3y dbc3z dbc4t dbc6j dbc6k dbc6s dbc6t dbc9j dbc9k dbc9n dbc9p dbccj,
BR-PR-Mandirituba,0,dc95y dc97n dc97p dcc0s dcc0t dcc0y dcc2j dcc2k dcc2n dcc2p dcc2s dcc2t dcc2y dcc2z dcc3j dcc3k dcc3s dcc3t dcc8j dcc8k dcc8n dcc8p dcc8s dcc9j,
BR-PR-Manfrinopolis,0,d87fp d87ft d87fy d87fz d8d4n d8d4p d8d5j d8d5k d8d5n d8d5p d8d5s d8d5z d92ak d92as d92at d980j,
BR-PR-Mangueirinha,0,d93r d93v d99h d99m d99v,
BR-PR-ManoelRibas,0,db43y db49k db49n db49p db49s db49t db49y db49z db4an db4bj db4bk db4bn db4bp db4cj db4ck db4cn db4cp db4cs db4ct db4cy db4cz db4dj db4dk db4ds db4dt db4ej db4ek db4en db4fj,
BR-PR-MarechalCandidoRondon,0,da4m da4r da4v,
BR-PR-MariaHelena,0,dad5n dad5p dad5y dad5z dad7n dad7p dad7z db2ay db80j db80k db80n db80p db80s db80t db80y db80z db82j db82k db82n db82p db82s db82z db83s,
BR-PR-Marialva,0,db9m dbch dbcr,
BR-PR-MarilandiaSul,0,db6dy db6fn db6fp db6ft db6fy db6fz db78s db78t db78y db78z db79t db7aj db7ak db7an db7ap db7as db7at db7ay db7az db7bj db7bk db7bs dbc5n dbd0n dbd0p dbd0z dbd1s,
BR-PR-Marilena,0,dba3s dba3t dba3y dba3z dba8y dba9j dba9k dba9n dba9p dba9s dba9t dba9y dba9z dbaan dbabj dbabk dbabn dbabp,
BR-PR-Mariluz,0,da75y da75z da77n da77p da77y da77z db20t db20y db22j db22k db22n db22p db22s db22t db22y db22z db28j db28k db28n db28p db28s db28z db29j db29k db29s,
BR-PR-Maringa,0,db9m db9v dbch dbcr,
BR-PR-Mariopolis,0,d92dn d92dp d92dz d932t d932y d938j d938k d938n d938p d938s d938t d938y d938z d93aj d93an,
BR-PR-Maripa,0,da58p da58t da58y da58z da59j da59k da59s da59t da5aj da5ak da5an da5ap da5as da5az da5bj da5bk da5bs,
BR-PR-Marmeleiro,0,d928n d928p d928t d928y d928z d929j d929k d929p d929s d929t d929z d92aj d92an d92ap d92ay d92az d92bj d92bk d92bp d92bs d92bt d92by d92bz d981n,
BR-PR-Marquinho,0,d9b3z d9b6s d9b6t d9b6z d9b9k d9b9n d9b9p d9b9s d9b9t d9b9y d9b9z d9bbn d9bbp d9bcj d9bck d9bcn d9bcp d9bcs d9bct d9bcy d9bcz d9bdk d9bds d9bdt d9bej d9bek d9ben d9bep d9bfj,
BR-PR-Marumbi,0,db6bj db6bk db6bn db6bp db6bs db6by db6bz db6ej db6ek db6en db6ep db6es db6et db6ey db6ez dbc4j dbc4n,
BR-PR-Matelandia,0,d8cv d8dr d8em d8ev d8fh d8fr,
BR-PR-Matinhos,0,dcd2y dcd3k dcd3s dcd3t dcd3y dcd3z dcd8n dcd8p dcd9j dcd9k dcd9n dcd9p,
BR-PR-MatoRico,0,db11y db13j db13n db13p db13z db14t db14y db14z db15s db15t db16j db16k db16n db16p db16s db16t db16y db16z db17j db17k db17s db17t db1dj,
BR-PR-MauaSerra,0,db78y db78z db79j db79k db79n db79p db79s db79t db79z db7an db7bj,
BR-PR-Medianeira,0,d8e4y d8e5t d8e5y d8e6j d8e6k d8e6n d8e6p d8e6s d8e6t d8e6y d8e6z d8e7j d8e7k d8e7s d8e7t d8ecj d8ecn d8edj,
BR-PR-Mercedes,0,da49y da4bn da4bp da4cs da4ct da4cy da4cz da4ej da4ek da4en da4ep da4es da4ez,
BR-PR-Mirador,0,db8cy db8dt db8dy db8en db8ep db8fj db8fk db8fn db8fp db8fs db8ft db8fy db8fz dba5j,
BR-PR-Miraselva,0,dbe5k dbe5s dbe5t dbe6n dbe7j dbe7k dbe7n dbe7p,
BR-PR-Missal,0,d8e8y d8e9p d8e9s d8e9t d8e9y d8e9z d8ean d8ebj d8ebn d8ecj d8eck d8ecn d8ecp d8ecs d8ect d8ecz d8eej,
BR-PR-MoreiraSales,0,db22p db22y db22z db23k db23p db23s db23t db23y db23z db26k db26n db26p db26s db26t db26z db28n db29j db29k db29n db29p db29s db2cj db2cn,
BR-PR-Morretes,0,dccv dcdr dcem,
BR-PR-MunhozMelo,0,dbcbk dbcbn dbcbp dbcbs dbcbt dbcby dbcbz dbcet dbe1n dbe1p dbe4j,
BR-PR-NossaSenhoraGracas,0,dbe0y dbe1s dbe1t dbe1y dbe2n dbe2p dbe3j dbe3k dbe3n dbe3p dbe3s dbe3t dbe3z,
BR-PR-NovaAliancaIvai,0,db8fn db8fp db8fy db8fz db9aj db9ak db9ap db9as db9at db9ay db9az dbb0j,
BR-PR-NovaAmericaColina,0,dbd7y dbddn dbddp dbddy dbddz de82t de82y de88j de88k de88n de88p de88s de88t,
BR-PR-NovaAurora,0,da56y da57s da57t da57y da5cn da5cp da5dj da5dk da5dn da5dp da5dy da5dz da5fn da5fy db02t db08j db08k db08p db08s db08t db08y db08z db0aj db0ak db0an db0ap db0as db0at db0az,
BR-PR-NovaCantu,0,db05y db07n db07p db07y db07z db0dy db0dz db10t db10y db11t db12j db12k db12n db12p db12s db12t db12y db12z db13j db13k db13s db13t db18j db18k db18n db18p db18s db18t db18z db19j,
BR-PR-NovaEsperanca,0,db99t db99y db99z db9bj db9bk db9bn db9bp db9ct db9cy db9ej db9ek db9en db9ep db9es db9et db9ey db9ez db9fj db9fk db9fs db9ft dbb4j dbb4k dbb4n dbb4p dbb4s dbb4z dbb5j,
BR-PR-NovaEsperancaSudoeste,0,d8d5y d8d7j d8d7k d8d7n d8d7p d8d7z d980s d980t d982j d982k d982p d982s d982t d982y d982z d988j d988n,
BR-PR-NovaFatima,0,de82p de82s de82t de82y de82z de83k de83p de83s de83t de83y de83z de88j de88k de88n de88p de89j de89k de89n de89p,
BR-PR-NovaLaranjeiras,0,d9am d9av d9bh d9br,
BR-PR-NovaLondrina,0,dba3y dba3z dba6k dba6p dba6s dba6t dba6y dba6z dba9n dba9p dba9y dba9z dbabn dbabp dbacj dback dbacn dbacp dbacs dbact,
BR-PR-NovaOlimpia,0,db82p db82z db83k db83p db83s db83t db83y db83z db89j db89k db89n db89p,
BR-PR-NovaPrataIguacu,0,d8dcy d8dds d8ddt d8ddy d8ddz d8den d8dep d8dey d8dez d8dfj d8dfk d8dfn d8dfp d8dfs d8dft d8dfy d8dfz d8f5j d8f5n d98ak d98as,
BR-PR-NovaSantaBarbara,0,dbd5p dbd5s dbd5y dbd5z de80k de80s de80t,
BR-PR-NovaSantaRosa,0,da4dt da4dy da4dz da4en da4ep da4fj da4fk da4fn da4fp da4fz da58s da58t da5aj da5ak da5as,
BR-PR-NovaTebas,0,db1m db1v db3m db4h db4r db6h,
BR-PR-NovoItacolomi,0,db6cy db6dt db6en db6ep db6ey db6ez db6fj db6fk db6fs db6ft dbc4n dbc5j,
BR-PR-Ortigueira,0,db5r db5v db6m db7h db7m db7r db7v de0r de2h,
BR-PR-Ourizona,0,db91y db93n db94t db96j db96k db96n db96p db96s db96t db96y db96z db97t db9cj db9cn db9cp db9dj db9dk,
BR-PR-OuroVerdeOeste,0,da45n da45p da45s da45t da45y da45z da47j da47n da47p da50j da50k da50p da50s da50t da50y da50z da52j,
BR-PR-Paicandu,0,db96n db96p db96y db96z db97j db97k db97p db97s db97t db97y db97z db9dj,
BR-PR-Palmas,0,d93m d93v d96h d96m d96r d96v,
BR-PR-Palmeira,0,dc8v dc9r dcam dcbh,
BR-PR-Palmital,0,d9br d9bv db1h db1m,
BR-PR-Palotina,0,da4v da5r da6m da7h,
BR-PR-ParaisoNorte,0,db8ds db8dt db8dy db8dz db8fn db8fp db98s db98t db98y db98z db9aj db9ak db9an db9ap db9az,
BR-PR-Paranacity,0,dbb6k dbb6n dbb6p dbb6s dbb6y dbb6z dbb7j dbb7k dbb7n dbb7p dbb7s dbb7t dbb7y dbb7z dbbcn dbbcp dbbcz dbbdj dbbdk dbbdn dbbdp dbbds dbbdz,
BR-PR-Paranagua,0,dcdr dcdv dcfh dcfm,
BR-PR-Paranapoema,0,dbbcy dbbcz dbbds dbbdt dbbdy dbbdz dbben dbbfj dbbfk dbbfn dbbfp dbbfs dbeaj dbeak,
BR-PR-Paranavai,0,db8v db9r dbam dbbh dbbr,
BR-PR-PatoBragado,0,da43p da43s da43t da43y da43z da46k da46s da46t da49j da49n da4cj,
BR-PR-PatoBranco,0,d92v d93r d98m d99h,
BR-PR-PaulaFreitas,0,d97cs d97ct d97cy d97cz d97dt d97dy d97ej d97ek d97en d97ep d97es d97et d97ey d97ez d97fj d97fk d97fn d97fp d97fs d97ft d97fy d97fz d9d4n d9d5j,
BR-PR-PauloFrontin,0,d97ey d97fp d97ft d97fy d97fz d9d4n d9d4p d9d4z d9d5j d9d5k d9d5n d9d5p d9d5s d9d5y d9d5z dc2ak dc2as dc2at dc80j dc80k dc80s dc80t,
BR-PR-Peabiru,0,db33t db36t db36y db36z db38y db39j db39k db39n db39p db39s db39t db39y db39z db3an db3bj db3bk db3bn db3cj db3ck db3cn db3cp db3cs db3ct db3cz db3dj db3dk,
BR-PR-Perobal,0,da77p da77y da77z da7cn da7cp da7ct da7cy da7cz da7dj da7dk da7dn da7dp da7ds da7dt da7dy da7dz da7ej da7en da7fj da7fn db22t db28j db28k db28s db28t,
BR-PR-Perola,0,da78y da79k da79s da79t da79y da79z da7an da7ap da7az da7bj da7bk da7bn da7bp da7bs da7bt da7bz dad1j,
BR-PR-PerolaOeste,0,d8d2j d8d2k d8d2n d8d2p d8d2s d8d2t d8d2y d8d2z d8d3j d8d3k d8d3s d8d3t d8d3y d8d8j d8d8k d8d8n d8d8p d8d9j d8d9n,
BR-PR-Pien,0,dc3fj dc3fk dc3fn dc3fp dc3fs dc3ft dc3fy dc3fz dc6ak dc6as dc6at dc95j dc95k dc95n dc95p dc95s dc95t dcc0j,
BR-PR-Pinhais,0,dccbt dce1j dce1k dce1n dce1p dce1z,
BR-PR-PinhalSaoBento,0,d8d4j d8d4k d8d4p d8d4s d8d4t d8d4y d8d4z d8d5k d8d5s,
BR-PR-Pinhalao,0,de2dk de2dn de2dp de2dy de2dz de2fn de2fp de32t de38j de38k de38n de38p de38s de38t de38z de3aj de3ak de3as,
BR-PR-Pinhao,0,d99v d9ch d9cm d9cr d9cv d9dh d9dr,
BR-PR-PiraiSul,0,de0m de0v de1h de1m de1r de1v de3h,
BR-PR-Piraquara,0,dccbt dccby dccbz dccek dccep dcces dccet dccey dccez dce1j dce1n dce1p dce4j dce4k dce4n,
BR-PR-Pitanga,0,d9er db1m db1v db4h db4m db4r db4v,
BR-PR-Pitangueiras,0,dbcct dbccy dbcej dbcek dbcen dbcep dbces dbcey dbcez dbcfj dbcfk dbcfs,
BR-PR-PlanaltinaParana,0,db8bn db8bp db8by db8bz db8ej db8ek db8es db8et dba1n dba1p dba1z dba4j dba4k dba4p dba4s dba4t dba4y dba4z dba5s dba5t dba6j dba6n,
BR-PR-Planalto,0,d8d3t d8d3y d8d8j d8d8k d8d8n d8d8p d8d8s d8d8y d8d8z d8d9j d8d9k d8d9n d8d9p d8d9s d8d9t d8d9y d8d9z d8dbn d8dcj d8dck d8dcs d8dct,
BR-PR-PontaGrossa,0,dcam dcar dcav dcbh dcbm dcbr dcbv,
BR-PR-PontalParana,0,dcd9j dcd9k dcd9n dcd9p dcd9s dcd9y dcd9z dcdbn dcdbp dcdcs dcdct dcdej dcdek dcden dcdep,
BR-PR-Porecatu,0,dbe7t dbe7y dbedj dbedk dbedn dbedp dbeds dbedt dbedy dbedz dbefj dbefn dbf2t dbf8j dbf8k dbf8s dbf8t,
BR-PR-PortoAmazonas,0,dc9aj dc9ak dc9an dc9ap dc9as dc9ay dc9az dc9bk dc9bp dc9bs dc9bt dc9by dc9bz dcb0n dcb1j dcb1n,
BR-PR-PortoBarreiro,0,d998y d999s d999t d999y d99an d99ap d99bj d99bk d99bn d99bp d99bs d99bt d99by d99bz d99ct d99ej d99ek d99es d99et d9b1j d9b1n d9b4j,
BR-PR-PortoRico,0,daf7k daf7n daf7p daf7s daf7t daf7y daf7z dafdj dafdk dafdn dafdp dba2k dba2s dba2t dba8j dba8k dba8s,
BR-PR-PortoVitoria,0,d978k d978p d978s d978t d978y d978z d979t d97aj d97ak d97an d97ap d97as d97az d97bj d97bk,
BR-PR-PradoFerreira,0,dbe5j dbe5k dbe5n dbe5p dbe5s dbe5t dbe5y dbe5z dbf0k dbf0s dbf0t,
BR-PR-Pranchita,0,d8d0p d8d0t d8d0y d8d0z d8d1k d8d1s d8d1t d8d1y d8d1z d8d2j d8d2n d8d2p d8d3j d8d3k d8d3n d8d4t d8d6j,
BR-PR-PresidenteCasteloBranco,0,db9cp db9ct db9cy db9cz db9ds db9dt db9en db9fj db9fk db9fn db9fp db9fs db9fz,
BR-PR-PrimeiroMaio,0,dbf1t dbf1y dbf3j dbf3k dbf3n dbf3p dbf3s dbf3t dbf3y dbf3z dbf6j dbf6k dbf6n dbf6p dbf6s dbf6t dbf6z dbf9j dbf9k dbf9n dbf9p dbfcj,
BR-PR-Prudentopolis,0,d9dr d9ev d9fh d9fm d9fr d9fv db4m db5h,
BR-PR-QuartoCentenario,0,da5fy da75n da75p db0ap db0as db0at db0ay db0az db0bk db0bs db0bt db20j db20k db20n db20p db20z db21j db21k db21n db21s,
BR-PR-Quatigua,0,de90s de90t de90y de90z de91k de91s de91t de92j de92n de93j,
BR-PR-QuatroBarras,0,dce1p dce1z dce4j dce4k dce4n dce4p dce4s dce4t dce4y dce4z dce5k dce5s dce5t dce6n,
BR-PR-QuatroPontes,0,da47s da47t da47y da47z da4dj da4dk da4dn da4dp da4ds da4dy da4dz,
BR-PR-QuedasIguacu,0,d98r d98v d9ah d9am,
BR-PR-QuerenciaNorte,0,dadr dadv dafh dafm dafv,
BR-PR-QuintaSol,0,db3cp db3cs db3ct db3cy db3cz db3dk db3ds db3dt db3dy db3ej db3en db3ep db3ez db3fj db3fk db3fn db3fp db3fs db3ft db3fy db3fz,
BR-PR-Quitandinha,0,dc94y dc95k dc95n dc95p dc95s dc95t dc95y dc95z dc96j dc96k dc96n dc96p dc96z dc97j dc97k dc97n dc97p dc97s dc97t dc97y dc97z dcc0j dcc0k dcc0s dcc0t dcc2k dcc2s dcc2t,
BR-PR-Ramilandia,0,d8ecn d8ecp d8ecs d8ect d8ecy d8ecz d8edj d8edk d8edp d8eds d8edt d8edy d8edz d8eej d8een d8efj,
BR-PR-RanchoAlegre,0,dbdes dbdet dbdey dbdez dbdfs dbdft dbf4j dbf4k dbf4n dbf4p dbf4y dbf4z dbf5j dbf5k dbf5s,
BR-PR-RanchoAlegreOeste,0,db0bk db0bs db0bt db0by db0bz db0et db0ey db21j db21n db21p db24j db24k db24n db24p db24s db24t db24y db24z db26j db26n,
BR-PR-Realeza,0,d8d6t d8d6y d8d9n d8d9p d8d9y d8d9z d8dbn d8dbp d8dbz d8dcj d8dck d8dcn d8dcp d8dcs d8dct d8dcy d8dcz d8dej d8dek d8den d8dep d8des d8det d8dez,
BR-PR-Reboucas,0,d9ddt d9ddy d9ddz d9dfj d9dfk d9dfn d9dfp d9dfz dc82t dc82y dc88j dc88k dc88n dc88p dc88s dc88t dc88y dc88z dc89j dc89k dc89s dc89t dc8aj dc8ak dc8an dc8ap dc8bj dc8bk,
BR-PR-Renascenca,0,d929j d929k d929n d929p d929s d929t d929y d929z d92bj d92bk d92bn d92bp d92bs d92by d92bz d92cj d92ck d92cs d92ct d92ej d92ek d92en d92ep d92es d92et d92ey d92ez d981n d984j,
BR-PR-Reserva,0,db5h db5m db5r db5v,
BR-PR-ReservaIguacu,0,d99m d99v d9ch d9cr,
BR-PR-RibeiraoClaro,0,de9h de9m de9r de9v,
BR-PR-RibeiraoPinhal,0,de83n de83p de83y de83z de84s de84t de84y de84z de86j de86k de86n de86p de86s de86t de86y de86z de89k de89n de89p de89s de89t de89y de89z de8cj de8ck de8cn,
BR-PR-RioAzul,0,d9dm d9dv dc8h dc8r,
BR-PR-RioBom,0,db6dt db6dy db6fj db6fk db6fn db6fp db6fs db6ft db6fy db6fz db7aj db7ak,
BR-PR-RioBonitoIguacu,0,d98v d99r d9am d9bh,
BR-PR-RioBrancoIvai,0,db4fk db4fn db4fp db4fs db4ft db4fy db4fz db5aj db5ak db5an db5ap db5as db5at db5ay db5az db5bk db5bs db65j db65k db65n db65p db70j db70k db70n,
BR-PR-RioBrancoSul,0,dcbm dcbv dceh dcer dcev,
BR-PR-RioNegro,0,dc3r dc3v dc9h dc9m,
BR-PR-Rolandia,0,dbccy dbcdj dbcdk dbcdn dbcdp dbcds dbcdt dbcdy dbcdz dbcen dbcep dbcfj dbcfk dbcfn dbcfp dbcfs dbcfz dbd8j dbd8k dbd8s dbd8t dbdaj dbdak dbdas,
BR-PR-Roncador,0,db1h db1m db1r db1v,
BR-PR-Rondon,0,db81y db83n db84s db84t db84y db84z db85t db86j db86k db86n db86p db86s db86t db86y db86z db87j db87k db87p db87s db87t db87y db87z db8cn db8dj db8dk db8dn db8dp db8ds db8dz db98k db98s,
